island,site full name,Site ,lat_dec,lon_dec,t,temp
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/23/2018,22.37
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/24/2018,22.66
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/25/2018,22.81
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/26/2018,22.86
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/27/2018,23.81
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/28/2018,24.13
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/29/2018,24.38
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,6/30/2018,24.47
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/1/2018,24.57
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/2/2018,24.78
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/3/2018,24.87
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/4/2018,24.96
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/5/2018,25.05
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/6/2018,25.15
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/7/2018,24.96
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/8/2018,24.76
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/9/2018,24.43
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/10/2018,24.05
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/11/2018,23.83
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/12/2018,23.73
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/13/2018,23.63
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/14/2018,23.59
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/15/2018,23.05
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/16/2018,22.86
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/17/2018,23.42
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/18/2018,23.76
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/19/2018,23.72
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/20/2018,23.64
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/21/2018,23.84
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/22/2018,23.86
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/23/2018,23.35
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/24/2018,23.29
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/25/2018,23.25
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/26/2018,23.35
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/27/2018,23.65
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/28/2018,23.38
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/29/2018,23.39
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/30/2018,23.44
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,7/31/2018,23.6
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/1/2018,23.65
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/2/2018,23.65
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/3/2018,23.51
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/4/2018,23.84
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/5/2018,23.7
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/6/2018,23.64
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/7/2018,23.72
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/8/2018,23.77
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/9/2018,23.55
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/10/2018,23.62
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/11/2018,23.77
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/12/2018,23.53
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/13/2018,23.67
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/14/2018,24.11
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/15/2018,24.18
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/16/2018,24.12
Pinta,Cabo_Ibbetson,Ibbet,0.543972,-90.732022,8/17/2018,24.22
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/17/2017,20.27
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/18/2017,19.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/19/2017,19.94
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/20/2017,20.16
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/21/2017,20.07
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/22/2017,19.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/23/2017,19.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/24/2017,20.03
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/25/2017,20.37
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/26/2017,21.08
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/27/2017,21.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/28/2017,22.16
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/29/2017,21.91
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/30/2017,21.47
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,8/31/2017,21.43
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/1/2017,21.37
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/2/2017,21.03
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/3/2017,20.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/4/2017,20.85
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/5/2017,20.92
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/6/2017,20.93
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/7/2017,20.72
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/8/2017,20.67
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/9/2017,20.34
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/10/2017,20.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/11/2017,20.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/12/2017,20.21
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/13/2017,20.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/14/2017,20.39
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/15/2017,20.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/16/2017,20.2
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/17/2017,19.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/18/2017,20.04
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/19/2017,19.96
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/20/2017,19.67
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/21/2017,19.45
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/22/2017,19.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/23/2017,19.19
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/24/2017,18.63
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/25/2017,17.81
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/26/2017,18.27
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/27/2017,19
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/28/2017,19.48
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/29/2017,21.22
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,9/30/2017,21.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/1/2017,21.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/2/2017,21.59
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/3/2017,21.24
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/4/2017,22.54
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/5/2017,23.13
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/6/2017,23.04
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/7/2017,22.91
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/8/2017,22.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/9/2017,22.79
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/10/2017,22.36
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/11/2017,22.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/12/2017,21.22
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/13/2017,19.96
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/14/2017,19.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/15/2017,19.79
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/16/2017,20.28
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/17/2017,20.37
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/18/2017,20.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/19/2017,20
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/20/2017,19.13
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/21/2017,19.23
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/22/2017,19.39
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/23/2017,18.88
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/24/2017,18.66
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/25/2017,19.07
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/26/2017,20.36
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/27/2017,20.36
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/28/2017,20.35
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/29/2017,20.79
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/30/2017,21.02
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,10/31/2017,21
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/1/2017,20.6
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/2/2017,20.02
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/3/2017,19.77
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/4/2017,19.91
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/5/2017,19.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/6/2017,19.5
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/7/2017,19.71
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/8/2017,19.54
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/9/2017,19.36
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/10/2017,19.86
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/11/2017,20.71
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/12/2017,21.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/13/2017,21.69
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/14/2017,21.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/15/2017,21.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/16/2017,21.52
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/17/2017,21.72
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/18/2017,21.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/19/2017,21.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/20/2017,21.88
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/21/2017,22.16
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/22/2017,22.43
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/23/2017,22.3
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/24/2017,22.17
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/25/2017,21.33
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/26/2017,20.96
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/27/2017,20.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/28/2017,20.85
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/29/2017,21.14
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,11/30/2017,21.14
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/1/2017,21.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/2/2017,22.12
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/3/2017,22.54
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/4/2017,22.55
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/5/2017,22.46
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/6/2017,22.27
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/7/2017,22.22
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/8/2017,22.02
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/9/2017,22.02
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/10/2017,21.6
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/11/2017,21.44
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/12/2017,20.93
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/13/2017,20.59
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/14/2017,20.32
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/15/2017,20.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/16/2017,21.24
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/17/2017,21.48
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/18/2017,21.19
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/19/2017,21.26
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/20/2017,21.28
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/21/2017,21.4
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/22/2017,21.57
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/23/2017,21.57
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/24/2017,21.61
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/25/2017,21.62
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/26/2017,21.51
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/27/2017,21.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/28/2017,21.41
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/29/2017,21.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/30/2017,21.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,12/31/2017,21.08
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/1/2018,21.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/2/2018,21
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/3/2018,21.17
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/4/2018,21.64
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/5/2018,21.85
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/6/2018,22.09
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/7/2018,22.39
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/8/2018,22.29
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/9/2018,22.3
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/10/2018,22.17
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/11/2018,22.23
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/12/2018,22.48
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/13/2018,22.76
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/14/2018,22.86
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/15/2018,22.81
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/16/2018,22.94
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/17/2018,23.36
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/18/2018,23.62
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/19/2018,23.77
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/20/2018,23.99
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/21/2018,24.01
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/22/2018,23.87
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/23/2018,23.61
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/24/2018,23.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/25/2018,24.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/26/2018,24.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/27/2018,24.13
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/28/2018,24.08
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/29/2018,23.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/30/2018,24.18
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,1/31/2018,24.18
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/1/2018,23.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/2/2018,23.93
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/3/2018,23.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/4/2018,24.16
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/5/2018,23.92
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/6/2018,23.86
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/7/2018,23.96
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/8/2018,24.08
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/9/2018,24.24
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/10/2018,24.32
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/11/2018,24.54
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/12/2018,24.34
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/13/2018,24.51
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/14/2018,24.73
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/15/2018,23.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/16/2018,23.81
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/17/2018,25.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/18/2018,25.4
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/19/2018,25.75
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/20/2018,25.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/21/2018,25.93
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/22/2018,25.88
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/23/2018,26.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/24/2018,26.9
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/25/2018,27.32
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/26/2018,27.27
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/27/2018,27.28
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,2/28/2018,27.07
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/1/2018,26.85
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/2/2018,26.12
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/3/2018,25.71
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/4/2018,25.67
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/5/2018,25.72
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/6/2018,25.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/7/2018,25.64
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/8/2018,25.74
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/9/2018,25.56
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/10/2018,25.31
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/11/2018,25.05
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/12/2018,25.15
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/13/2018,25.24
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/14/2018,25.63
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/15/2018,26.2
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/16/2018,26.92
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/17/2018,26.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/18/2018,26.66
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/19/2018,27.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/20/2018,27.19
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/21/2018,27.07
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/22/2018,26.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/23/2018,26.96
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/24/2018,27
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/25/2018,26.55
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/26/2018,26.05
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/27/2018,25.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/28/2018,25.71
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/29/2018,25.66
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/30/2018,25.71
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,3/31/2018,25.7
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/1/2018,25.45
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/2/2018,25.26
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/3/2018,24.98
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/4/2018,24.86
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/5/2018,24.4
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/6/2018,23.97
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/7/2018,23.76
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/8/2018,23.81
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/9/2018,23.94
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/10/2018,24.12
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/11/2018,24.47
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/12/2018,24.6
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/13/2018,24.55
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/14/2018,24.34
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/15/2018,24.33
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/16/2018,24.42
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/17/2018,24.58
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/18/2018,25.14
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/19/2018,25.56
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/20/2018,25.11
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/21/2018,25.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/22/2018,25.68
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/23/2018,25.77
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/24/2018,25.23
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/25/2018,25.28
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/26/2018,25.22
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/27/2018,25.04
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/28/2018,25.08
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/29/2018,24.99
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,4/30/2018,25.54
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/1/2018,26.02
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/2/2018,26.05
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/3/2018,26.25
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/4/2018,26.13
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/5/2018,25.89
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/6/2018,25.83
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/7/2018,25.57
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/8/2018,25.72
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/9/2018,25.55
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/10/2018,25.52
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/11/2018,25.53
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/12/2018,25.65
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/13/2018,25.43
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/14/2018,25.06
Floreana,Punta_Cormorant,Corm,-1.220667,-90.422611,5/15/2018,24.39
