island,site full name,Site,lat_dec,lon_dec,lat_grid,lon_grid,t,temp
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/21/2017,20.1965
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/22/2017,20.169
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/23/2017,19.6755
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/24/2017,19.1495
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/25/2017,19.17275
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/26/2017,20.9365
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/27/2017,21.4725
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/28/2017,21.518
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/29/2017,21.4525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/30/2017,20.7755
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",8/31/2017,20.6285
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/1/2017,20.32525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/2/2017,20.23475
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/3/2017,20.277
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/4/2017,19.80525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/5/2017,19.6395
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/6/2017,19.862
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/7/2017,20.155
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/8/2017,20.03875
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/9/2017,19.66275
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/10/2017,19.4535
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/11/2017,19.407
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/12/2017,19.54575
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/13/2017,19.1805
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/14/2017,18.98975
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/15/2017,19.20725
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/16/2017,19.85925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/17/2017,19.67025
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/18/2017,19.133
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/19/2017,19.084
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/20/2017,19.06525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/21/2017,19.23375
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/22/2017,19.163
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/23/2017,18.52675
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/24/2017,18.1565
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/25/2017,18.26
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/26/2017,18.191
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/27/2017,18.34725
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/28/2017,18.866
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/29/2017,19.74475
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",9/30/2017,21.8655
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/1/2017,21.81175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/2/2017,21.8105
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/3/2017,23.03475
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/4/2017,23.01
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/5/2017,22.67025
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/6/2017,22.45675
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/7/2017,22.654
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/8/2017,21.70175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/9/2017,21.481
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/10/2017,21.4435
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/11/2017,20.929
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/12/2017,20.811
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/13/2017,19.906
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/14/2017,19.62675
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/15/2017,19.86175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/16/2017,19.927
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/17/2017,19.73075
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/18/2017,19.49375
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/19/2017,19.708
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/20/2017,19.5095
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/21/2017,19.4485
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/22/2017,19.33175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/23/2017,19.4305
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/24/2017,19.39425
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/25/2017,19.87275
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/26/2017,20.46
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/27/2017,20.47125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/28/2017,20.60325
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/29/2017,20.505
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/30/2017,21.03425
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",10/31/2017,20.979
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/1/2017,20.976
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/2/2017,19.90375
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/3/2017,19.72925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/4/2017,19.48625
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/5/2017,19.3065
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/6/2017,19.81925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/7/2017,19.96425
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/8/2017,19.818
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/9/2017,19.72625
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/10/2017,19.7915
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/11/2017,19.772
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/12/2017,20.91475
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/13/2017,21.25875
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/14/2017,20.7155
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/15/2017,21.347
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/16/2017,21.313
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/17/2017,20.9045
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/18/2017,21.035
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/19/2017,21.43525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/20/2017,21.6505
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/21/2017,21.98575
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/22/2017,21.9485
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/23/2017,21.95175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/24/2017,21.79375
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/25/2017,20.59225
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/26/2017,20.542
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/27/2017,20.6225
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/28/2017,20.75925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/29/2017,20.5765
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",11/30/2017,20.89475
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/1/2017,21.011
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/2/2017,21.245
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/3/2017,21.5515
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/4/2017,21.90525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/5/2017,21.79775
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/6/2017,21.36925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/7/2017,21.1635
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/8/2017,20.87125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/9/2017,20.858
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/10/2017,20.7175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/11/2017,20.74475
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/12/2017,20.821
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/13/2017,20.8335
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/14/2017,20.7415
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/15/2017,20.77275
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/16/2017,21.08325
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/17/2017,21.2075
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/18/2017,21.27575
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/19/2017,21.33025
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/20/2017,21.125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/21/2017,20.9465
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/22/2017,20.67925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/23/2017,20.69325
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/24/2017,20.98425
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/25/2017,21.35775
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/26/2017,21.5465
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/27/2017,21.5675
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/28/2017,21.7335
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/29/2017,21.20975
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/30/2017,21.12025
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",12/31/2017,21.327
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/1/2018,21.60775
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/2/2018,21.52175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/3/2018,21.749
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/4/2018,22.1895
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/5/2018,21.79425
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/6/2018,21.70375
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/7/2018,21.9605
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/8/2018,21.89575
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/9/2018,21.7495
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/10/2018,21.73525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/11/2018,21.89
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/12/2018,22.535
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/13/2018,22.714
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/14/2018,23.02125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/15/2018,22.575
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/16/2018,22.3445
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/17/2018,22.40825
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/18/2018,23.23125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/19/2018,23.60925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/20/2018,23.71825
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/21/2018,23.96875
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/22/2018,24.168
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/23/2018,24.0505
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/24/2018,23.90625
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/25/2018,23.84575
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/26/2018,23.81825
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/27/2018,23.8765
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/28/2018,23.4965
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/29/2018,23.285
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/30/2018,23.5035
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",1/31/2018,24.03875
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/1/2018,23.8605
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/2/2018,23.74175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/3/2018,23.59725
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/4/2018,23.61775
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/5/2018,23.59525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/6/2018,23.70725
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/7/2018,23.632
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/8/2018,23.74075
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/9/2018,23.95925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/10/2018,24.352
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/11/2018,24.394
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/12/2018,24.504
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/13/2018,24.6735
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/14/2018,24.626
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/15/2018,24.4
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/16/2018,24.80325
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/17/2018,25.122
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/18/2018,25.39925
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/19/2018,25.67975
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/20/2018,25.60325
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/21/2018,25.56075
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/22/2018,25.77
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/23/2018,25.9805
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/24/2018,26.44875
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/25/2018,26.70825
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/26/2018,27.11725
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/27/2018,27.293
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",2/28/2018,27.24975
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/1/2018,27.1145
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/2/2018,26.59875
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/3/2018,26.49225
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/4/2018,25.9765
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/5/2018,26.08825
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/6/2018,26.05525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/7/2018,26.03175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/8/2018,25.8245
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/9/2018,25.7675
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/10/2018,25.74625
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/11/2018,25.42
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/12/2018,25.6685
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/13/2018,25.76125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/14/2018,25.68125
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/15/2018,26.21525
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/16/2018,26.80275
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/17/2018,27.262
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/18/2018,27.33075
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/19/2018,26.55175
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/20/2018,26.20025
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/21/2018,26.2895
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/22/2018,26.128
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/23/2018,25.69675
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/24/2018,25.42975
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/25/2018,25.1805
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/26/2018,24.45225
Floreana,La_Botella,Botel,-1.291444,-90.496583,"(-1.29, -1.30)","(-90.50, -90.51)",3/27/2018,24.19
