t,temp,Location
6/12/2018 8:39,21.867,Botel
6/12/2018 9:09,21.915,Botel
6/12/2018 9:39,21.939,Botel
6/12/2018 10:09,21.963,Botel
6/12/2018 10:39,22.034,Botel
6/12/2018 11:09,22.106,Botel
6/12/2018 11:39,22.178,Botel
6/12/2018 12:09,22.226,Botel
6/12/2018 12:39,22.226,Botel
6/12/2018 13:09,22.226,Botel
6/12/2018 13:39,22.226,Botel
6/12/2018 14:09,22.226,Botel
6/12/2018 14:39,22.202,Botel
6/12/2018 15:09,22.202,Botel
6/12/2018 15:39,22.154,Botel
6/12/2018 16:09,22.034,Botel
6/12/2018 16:39,21.939,Botel
6/12/2018 17:09,21.939,Botel
6/12/2018 17:39,21.963,Botel
6/12/2018 18:09,21.963,Botel
6/12/2018 18:39,21.963,Botel
6/12/2018 19:09,21.915,Botel
6/12/2018 19:39,21.987,Botel
6/12/2018 20:09,22.011,Botel
6/12/2018 20:39,22.011,Botel
6/12/2018 21:09,22.011,Botel
6/12/2018 21:39,22.011,Botel
6/12/2018 22:09,21.987,Botel
6/12/2018 22:39,21.987,Botel
6/12/2018 23:09,21.987,Botel
6/12/2018 23:39,21.963,Botel
6/13/2018 0:09,21.987,Botel
6/13/2018 0:39,21.987,Botel
6/13/2018 1:09,22.011,Botel
6/13/2018 1:39,22.011,Botel
6/13/2018 2:09,22.011,Botel
6/13/2018 2:39,22.011,Botel
6/13/2018 3:09,22.011,Botel
6/13/2018 3:39,22.034,Botel
6/13/2018 4:09,22.058,Botel
6/13/2018 4:39,22.034,Botel
6/13/2018 5:09,22.034,Botel
6/13/2018 5:39,22.058,Botel
6/13/2018 6:09,22.011,Botel
6/13/2018 6:39,22.034,Botel
6/13/2018 7:09,22.034,Botel
6/13/2018 7:39,22.011,Botel
6/13/2018 8:09,22.011,Botel
6/13/2018 8:39,22.011,Botel
6/13/2018 9:09,21.987,Botel
6/13/2018 9:39,22.034,Botel
6/13/2018 10:09,22.034,Botel
6/13/2018 10:39,22.058,Botel
6/13/2018 11:09,22.034,Botel
6/13/2018 11:39,22.011,Botel
6/13/2018 12:09,21.963,Botel
6/13/2018 12:39,22.011,Botel
6/13/2018 13:09,22.011,Botel
6/13/2018 13:39,22.058,Botel
6/13/2018 14:09,22.106,Botel
6/13/2018 14:39,22.154,Botel
6/13/2018 15:09,22.154,Botel
6/13/2018 15:39,22.106,Botel
6/13/2018 16:09,22.082,Botel
6/13/2018 16:39,22.082,Botel
6/13/2018 17:09,22.106,Botel
6/13/2018 17:39,22.154,Botel
6/13/2018 18:09,22.058,Botel
6/13/2018 18:39,22.178,Botel
6/13/2018 19:09,22.178,Botel
6/13/2018 19:39,22.154,Botel
6/13/2018 20:09,22.13,Botel
6/13/2018 20:39,22.13,Botel
6/13/2018 21:09,22.13,Botel
6/13/2018 21:39,22.154,Botel
6/13/2018 22:09,22.13,Botel
6/13/2018 22:39,22.106,Botel
6/13/2018 23:09,22.058,Botel
6/13/2018 23:39,22.034,Botel
6/14/2018 0:09,21.963,Botel
6/14/2018 0:39,21.963,Botel
6/14/2018 1:09,21.987,Botel
6/14/2018 1:39,21.987,Botel
6/14/2018 2:09,21.987,Botel
6/14/2018 2:39,22.011,Botel
6/14/2018 3:09,22.011,Botel
6/14/2018 3:39,22.011,Botel
6/14/2018 4:09,21.987,Botel
6/14/2018 4:39,21.963,Botel
6/14/2018 5:09,22.011,Botel
6/14/2018 5:39,22.011,Botel
6/14/2018 6:09,22.011,Botel
6/14/2018 6:39,22.011,Botel
6/14/2018 7:09,22.011,Botel
6/14/2018 7:39,22.034,Botel
6/14/2018 8:09,21.652,Botel
6/14/2018 8:39,21.819,Botel
6/14/2018 9:09,21.939,Botel
6/14/2018 9:39,21.987,Botel
6/14/2018 10:09,22.011,Botel
6/14/2018 10:39,21.963,Botel
6/14/2018 11:09,21.939,Botel
6/14/2018 11:39,21.939,Botel
6/14/2018 12:09,22.011,Botel
6/14/2018 12:39,22.034,Botel
6/14/2018 13:09,22.082,Botel
6/14/2018 13:39,22.106,Botel
6/14/2018 14:09,22.034,Botel
6/14/2018 14:39,22.011,Botel
6/14/2018 15:09,21.843,Botel
6/14/2018 15:39,21.795,Botel
6/14/2018 16:09,21.772,Botel
6/14/2018 16:39,21.7,Botel
6/14/2018 17:09,21.604,Botel
6/14/2018 17:39,21.581,Botel
6/14/2018 18:09,21.652,Botel
6/14/2018 18:39,21.819,Botel
6/14/2018 19:09,21.867,Botel
6/14/2018 19:39,21.843,Botel
6/14/2018 20:09,21.819,Botel
6/14/2018 20:39,21.867,Botel
6/14/2018 21:09,21.891,Botel
6/14/2018 21:39,21.915,Botel
6/14/2018 22:09,21.867,Botel
6/14/2018 22:39,21.772,Botel
6/14/2018 23:09,21.867,Botel
6/14/2018 23:39,21.891,Botel
6/15/2018 0:09,21.891,Botel
6/15/2018 0:39,21.891,Botel
6/15/2018 1:09,21.915,Botel
6/15/2018 1:39,21.915,Botel
6/15/2018 2:09,21.939,Botel
6/15/2018 2:39,21.939,Botel
6/15/2018 3:09,21.939,Botel
6/15/2018 3:39,21.604,Botel
6/15/2018 4:09,21.27,Botel
6/15/2018 4:39,21.342,Botel
6/15/2018 5:09,21.604,Botel
6/15/2018 5:39,21.724,Botel
6/15/2018 6:09,21.724,Botel
6/15/2018 6:39,21.795,Botel
6/15/2018 7:09,21.795,Botel
6/15/2018 7:39,21.652,Botel
6/15/2018 8:09,21.652,Botel
6/15/2018 8:39,21.748,Botel
6/15/2018 9:09,21.867,Botel
6/15/2018 9:39,21.939,Botel
6/15/2018 10:09,22.082,Botel
6/15/2018 10:39,22.106,Botel
6/15/2018 11:09,22.13,Botel
6/15/2018 11:39,22.154,Botel
6/15/2018 12:09,22.13,Botel
6/15/2018 12:39,22.058,Botel
6/15/2018 13:09,22.034,Botel
6/15/2018 13:39,22.034,Botel
6/15/2018 14:09,22.034,Botel
6/15/2018 14:39,22.082,Botel
6/15/2018 15:09,22.082,Botel
6/15/2018 15:39,22.058,Botel
6/15/2018 16:09,22.011,Botel
6/15/2018 16:39,22.034,Botel
6/15/2018 17:09,22.058,Botel
6/15/2018 17:39,22.058,Botel
6/15/2018 18:09,22.034,Botel
6/15/2018 18:39,22.058,Botel
6/15/2018 19:09,22.011,Botel
6/15/2018 19:39,21.987,Botel
6/15/2018 20:09,21.987,Botel
6/15/2018 20:39,22.011,Botel
6/15/2018 21:09,21.963,Botel
6/15/2018 21:39,21.963,Botel
6/15/2018 22:09,21.963,Botel
6/15/2018 22:39,21.987,Botel
6/15/2018 23:09,21.963,Botel
6/15/2018 23:39,21.987,Botel
6/16/2018 0:09,22.011,Botel
6/16/2018 0:39,22.011,Botel
6/16/2018 1:09,22.011,Botel
6/16/2018 1:39,22.011,Botel
6/16/2018 2:09,21.987,Botel
6/16/2018 2:39,21.963,Botel
6/16/2018 3:09,21.963,Botel
6/16/2018 3:39,21.963,Botel
6/16/2018 4:09,21.963,Botel
6/16/2018 4:39,21.963,Botel
6/16/2018 5:09,21.963,Botel
6/16/2018 5:39,21.963,Botel
6/16/2018 6:09,21.939,Botel
6/16/2018 6:39,21.939,Botel
6/16/2018 7:09,21.939,Botel
6/16/2018 7:39,21.939,Botel
6/16/2018 8:09,21.963,Botel
6/16/2018 8:39,21.963,Botel
6/16/2018 9:09,21.987,Botel
6/16/2018 9:39,22.011,Botel
6/16/2018 10:09,22.058,Botel
6/16/2018 10:39,22.034,Botel
6/16/2018 11:09,22.011,Botel
6/16/2018 11:39,22.011,Botel
6/16/2018 12:09,22.034,Botel
6/16/2018 12:39,22.058,Botel
6/16/2018 13:09,22.106,Botel
6/16/2018 13:39,22.106,Botel
6/16/2018 14:09,22.178,Botel
6/16/2018 14:39,22.226,Botel
6/16/2018 15:09,22.25,Botel
6/16/2018 15:39,22.274,Botel
6/16/2018 16:09,22.274,Botel
6/16/2018 16:39,22.274,Botel
6/16/2018 17:09,22.274,Botel
6/16/2018 17:39,22.274,Botel
6/16/2018 18:09,22.274,Botel
6/16/2018 18:39,22.274,Botel
6/16/2018 19:09,22.274,Botel
6/16/2018 19:39,22.25,Botel
6/16/2018 20:09,22.178,Botel
6/16/2018 20:39,21.915,Botel
6/16/2018 21:09,21.963,Botel
6/16/2018 21:39,21.987,Botel
6/16/2018 22:09,22.034,Botel
6/16/2018 22:39,22.034,Botel
6/16/2018 23:09,22.011,Botel
6/16/2018 23:39,22.011,Botel
6/17/2018 0:09,22.034,Botel
6/17/2018 0:39,22.011,Botel
6/17/2018 1:09,22.011,Botel
6/17/2018 1:39,22.034,Botel
6/17/2018 2:09,22.034,Botel
6/17/2018 2:39,22.058,Botel
6/17/2018 3:09,22.058,Botel
6/17/2018 3:39,22.058,Botel
6/17/2018 4:09,22.034,Botel
6/17/2018 4:39,22.034,Botel
6/17/2018 5:09,22.034,Botel
6/17/2018 5:39,22.034,Botel
6/17/2018 6:09,22.034,Botel
6/17/2018 6:39,22.034,Botel
6/17/2018 7:09,22.011,Botel
6/17/2018 7:39,22.034,Botel
6/17/2018 8:09,22.034,Botel
6/17/2018 8:39,21.987,Botel
6/17/2018 9:09,21.963,Botel
6/17/2018 9:39,22.034,Botel
6/17/2018 10:09,22.058,Botel
6/17/2018 10:39,22.082,Botel
6/17/2018 11:09,22.106,Botel
6/17/2018 11:39,22.13,Botel
6/17/2018 12:09,22.154,Botel
6/17/2018 12:39,22.154,Botel
6/17/2018 13:09,22.106,Botel
6/17/2018 13:39,22.13,Botel
6/17/2018 14:09,22.154,Botel
6/17/2018 14:39,22.178,Botel
6/17/2018 15:09,22.202,Botel
6/17/2018 15:39,22.178,Botel
6/17/2018 16:09,22.178,Botel
6/17/2018 16:39,22.202,Botel
6/17/2018 17:09,22.226,Botel
6/17/2018 17:39,22.226,Botel
6/17/2018 18:09,22.226,Botel
6/17/2018 18:39,22.25,Botel
6/17/2018 19:09,22.25,Botel
6/17/2018 19:39,22.25,Botel
6/17/2018 20:09,22.25,Botel
6/17/2018 20:39,22.226,Botel
6/17/2018 21:09,22.202,Botel
6/17/2018 21:39,22.202,Botel
6/17/2018 22:09,22.226,Botel
6/17/2018 22:39,22.226,Botel
6/17/2018 23:09,22.226,Botel
6/17/2018 23:39,21.915,Botel
6/18/2018 0:09,22.034,Botel
6/18/2018 0:39,22.154,Botel
6/18/2018 1:09,22.202,Botel
6/18/2018 1:39,22.226,Botel
6/18/2018 2:09,22.226,Botel
6/18/2018 2:39,22.226,Botel
6/18/2018 3:09,22.202,Botel
6/18/2018 3:39,22.178,Botel
6/18/2018 4:09,22.178,Botel
6/18/2018 4:39,22.178,Botel
6/18/2018 5:09,22.178,Botel
6/18/2018 5:39,22.202,Botel
6/18/2018 6:09,22.202,Botel
6/18/2018 6:39,22.226,Botel
6/18/2018 7:09,22.226,Botel
6/18/2018 7:39,22.202,Botel
6/18/2018 8:09,22.226,Botel
6/18/2018 8:39,22.274,Botel
6/18/2018 9:09,22.298,Botel
6/18/2018 9:39,22.178,Botel
6/18/2018 10:09,22.25,Botel
6/18/2018 10:39,22.321,Botel
6/18/2018 11:09,22.345,Botel
6/18/2018 11:39,22.465,Botel
6/18/2018 12:09,22.154,Botel
6/18/2018 12:39,22.226,Botel
6/18/2018 13:09,22.274,Botel
6/18/2018 13:39,22.465,Botel
6/18/2018 14:09,22.513,Botel
6/18/2018 14:39,22.465,Botel
6/18/2018 15:09,22.321,Botel
6/18/2018 15:39,22.25,Botel
6/18/2018 16:09,22.202,Botel
6/18/2018 16:39,22.106,Botel
6/18/2018 17:09,22.082,Botel
6/18/2018 17:39,22.034,Botel
6/18/2018 18:09,22.011,Botel
6/18/2018 18:39,22.13,Botel
6/18/2018 19:09,22.25,Botel
6/18/2018 19:39,22.274,Botel
6/18/2018 20:09,22.321,Botel
6/18/2018 20:39,22.345,Botel
6/18/2018 21:09,22.345,Botel
6/18/2018 21:39,22.226,Botel
6/18/2018 22:09,22.226,Botel
6/18/2018 22:39,22.202,Botel
6/18/2018 23:09,22.178,Botel
6/18/2018 23:39,22.011,Botel
6/19/2018 0:09,21.963,Botel
6/19/2018 0:39,21.987,Botel
6/19/2018 1:09,21.987,Botel
6/19/2018 1:39,22.13,Botel
6/19/2018 2:09,22.25,Botel
6/19/2018 2:39,22.202,Botel
6/19/2018 3:09,22.154,Botel
6/19/2018 3:39,22.202,Botel
6/19/2018 4:09,22.202,Botel
6/19/2018 4:39,22.202,Botel
6/19/2018 5:09,22.202,Botel
6/19/2018 5:39,22.178,Botel
6/19/2018 6:09,22.178,Botel
6/19/2018 6:39,22.202,Botel
6/19/2018 7:09,22.202,Botel
6/19/2018 7:39,22.202,Botel
6/19/2018 8:09,22.25,Botel
6/19/2018 8:39,22.226,Botel
6/19/2018 9:09,22.202,Botel
6/19/2018 9:39,22.25,Botel
6/19/2018 10:09,22.106,Botel
6/19/2018 10:39,22.274,Botel
6/19/2018 11:09,22.321,Botel
6/19/2018 11:39,22.25,Botel
6/19/2018 12:09,22.274,Botel
6/19/2018 12:39,22.298,Botel
6/19/2018 13:09,22.345,Botel
6/19/2018 13:39,22.226,Botel
6/19/2018 14:09,22.274,Botel
6/19/2018 14:39,22.345,Botel
6/19/2018 15:09,22.345,Botel
6/19/2018 15:39,22.298,Botel
6/19/2018 16:09,22.321,Botel
6/19/2018 16:39,22.321,Botel
6/19/2018 17:09,22.298,Botel
6/19/2018 17:39,22.298,Botel
6/19/2018 18:09,22.298,Botel
6/19/2018 18:39,22.321,Botel
6/19/2018 19:09,22.345,Botel
6/19/2018 19:39,22.345,Botel
6/19/2018 20:09,22.345,Botel
6/19/2018 20:39,22.321,Botel
6/19/2018 21:09,22.321,Botel
6/19/2018 21:39,21.819,Botel
6/19/2018 22:09,21.987,Botel
6/19/2018 22:39,21.7,Botel
6/19/2018 23:09,20.889,Botel
6/19/2018 23:39,20.817,Botel
6/20/2018 0:09,21.056,Botel
6/20/2018 0:39,20.722,Botel
6/20/2018 1:09,20.936,Botel
6/20/2018 1:39,21.294,Botel
6/20/2018 2:09,21.843,Botel
6/20/2018 2:39,22.058,Botel
6/20/2018 3:09,22.011,Botel
6/20/2018 3:39,22.034,Botel
6/20/2018 4:09,22.034,Botel
6/20/2018 4:39,22.034,Botel
6/20/2018 5:09,22.034,Botel
6/20/2018 5:39,22.034,Botel
6/20/2018 6:09,22.011,Botel
6/20/2018 6:39,22.011,Botel
6/20/2018 7:09,22.011,Botel
6/20/2018 7:39,22.034,Botel
6/20/2018 8:09,22.082,Botel
6/20/2018 8:39,22.106,Botel
6/20/2018 9:09,22.154,Botel
6/20/2018 9:39,22.202,Botel
6/20/2018 10:09,22.25,Botel
6/20/2018 10:39,22.298,Botel
6/20/2018 11:09,22.178,Botel
6/20/2018 11:39,20.984,Botel
6/20/2018 12:09,21.628,Botel
6/20/2018 12:39,22.106,Botel
6/20/2018 13:09,22.274,Botel
6/20/2018 13:39,22.25,Botel
6/20/2018 14:09,21.795,Botel
6/20/2018 14:39,21.891,Botel
6/20/2018 15:09,22.058,Botel
6/20/2018 15:39,22.154,Botel
6/20/2018 16:09,22.154,Botel
6/20/2018 16:39,22.082,Botel
6/20/2018 17:09,22.034,Botel
6/20/2018 17:39,22.034,Botel
6/20/2018 18:09,22.058,Botel
6/20/2018 18:39,22.058,Botel
6/20/2018 19:09,22.082,Botel
6/20/2018 19:39,22.082,Botel
6/20/2018 20:09,22.058,Botel
6/20/2018 20:39,22.106,Botel
6/20/2018 21:09,22.13,Botel
6/20/2018 21:39,22.154,Botel
6/20/2018 22:09,22.178,Botel
6/20/2018 22:39,22.226,Botel
6/20/2018 23:09,22.274,Botel
6/20/2018 23:39,22.274,Botel
6/21/2018 0:09,22.298,Botel
6/21/2018 0:39,22.298,Botel
6/21/2018 1:09,22.274,Botel
6/21/2018 1:39,22.25,Botel
6/21/2018 2:09,21.772,Botel
6/21/2018 2:39,21.676,Botel
6/21/2018 3:09,22.011,Botel
6/21/2018 3:39,22.202,Botel
6/21/2018 4:09,22.13,Botel
6/21/2018 4:39,22.058,Botel
6/21/2018 5:09,22.034,Botel
6/21/2018 5:39,22.058,Botel
6/21/2018 6:09,22.058,Botel
6/21/2018 6:39,22.058,Botel
6/21/2018 7:09,22.058,Botel
6/21/2018 7:39,22.082,Botel
6/21/2018 8:09,22.082,Botel
6/21/2018 8:39,22.106,Botel
6/21/2018 9:09,22.106,Botel
6/21/2018 9:39,22.154,Botel
6/21/2018 10:09,22.178,Botel
6/21/2018 10:39,22.202,Botel
6/21/2018 11:09,22.202,Botel
6/21/2018 11:39,22.226,Botel
6/21/2018 12:09,22.154,Botel
6/21/2018 12:39,22.154,Botel
6/21/2018 13:09,22.058,Botel
6/21/2018 13:39,22.13,Botel
6/21/2018 14:09,22.226,Botel
6/21/2018 14:39,22.226,Botel
6/21/2018 15:09,22.25,Botel
6/21/2018 15:39,22.25,Botel
6/21/2018 16:09,22.298,Botel
6/21/2018 16:39,22.298,Botel
6/21/2018 17:09,22.154,Botel
6/21/2018 17:39,22.178,Botel
6/21/2018 18:09,22.178,Botel
6/21/2018 18:39,22.178,Botel
6/21/2018 19:09,22.154,Botel
6/21/2018 19:39,22.13,Botel
6/21/2018 20:09,22.106,Botel
6/21/2018 20:39,22.082,Botel
6/21/2018 21:09,22.082,Botel
6/21/2018 21:39,22.058,Botel
6/21/2018 22:09,22.058,Botel
6/21/2018 22:39,22.058,Botel
6/21/2018 23:09,22.058,Botel
6/21/2018 23:39,22.058,Botel
6/22/2018 0:09,22.058,Botel
6/22/2018 0:39,22.058,Botel
6/22/2018 1:09,22.058,Botel
6/22/2018 1:39,22.011,Botel
6/22/2018 2:09,22.011,Botel
6/22/2018 2:39,22.011,Botel
6/22/2018 3:09,22.011,Botel
6/22/2018 3:39,22.011,Botel
6/22/2018 4:09,22.011,Botel
6/22/2018 4:39,21.987,Botel
6/22/2018 5:09,21.987,Botel
6/22/2018 5:39,21.987,Botel
6/22/2018 6:09,21.963,Botel
6/22/2018 6:39,21.939,Botel
6/22/2018 7:09,21.939,Botel
6/22/2018 7:39,21.915,Botel
6/22/2018 8:09,21.939,Botel
6/22/2018 8:39,21.939,Botel
6/22/2018 9:09,21.939,Botel
6/22/2018 9:39,21.963,Botel
6/22/2018 10:09,21.987,Botel
6/22/2018 10:39,21.963,Botel
6/22/2018 11:09,22.011,Botel
6/22/2018 11:39,21.987,Botel
6/22/2018 12:09,21.987,Botel
6/22/2018 12:39,21.987,Botel
6/22/2018 13:09,21.963,Botel
6/22/2018 13:39,21.843,Botel
6/22/2018 14:09,21.867,Botel
6/22/2018 14:39,21.867,Botel
6/22/2018 15:09,21.891,Botel
6/22/2018 15:39,21.963,Botel
6/22/2018 16:09,21.963,Botel
6/22/2018 16:39,21.987,Botel
6/22/2018 17:09,22.011,Botel
6/22/2018 17:39,22.011,Botel
6/22/2018 18:09,21.987,Botel
6/22/2018 18:39,21.987,Botel
6/22/2018 19:09,21.963,Botel
6/22/2018 19:39,21.963,Botel
6/22/2018 20:09,21.963,Botel
6/22/2018 20:39,22.011,Botel
6/22/2018 21:09,22.034,Botel
6/22/2018 21:39,22.058,Botel
6/22/2018 22:09,22.058,Botel
6/22/2018 22:39,22.082,Botel
6/22/2018 23:09,22.058,Botel
6/22/2018 23:39,22.058,Botel
6/23/2018 0:09,22.058,Botel
6/23/2018 0:39,22.034,Botel
6/23/2018 1:09,22.034,Botel
6/23/2018 1:39,22.034,Botel
6/23/2018 2:09,22.058,Botel
6/23/2018 2:39,22.034,Botel
6/23/2018 3:09,22.058,Botel
6/23/2018 3:39,22.058,Botel
6/23/2018 4:09,22.058,Botel
6/23/2018 4:39,22.058,Botel
6/23/2018 5:09,22.058,Botel
6/23/2018 5:39,22.058,Botel
6/23/2018 6:09,22.058,Botel
6/23/2018 6:39,22.058,Botel
6/23/2018 7:09,22.058,Botel
6/23/2018 7:39,22.082,Botel
6/23/2018 8:09,22.082,Botel
6/23/2018 8:39,22.106,Botel
6/23/2018 9:09,22.106,Botel
6/23/2018 9:39,22.13,Botel
6/23/2018 10:09,22.154,Botel
6/23/2018 10:39,22.154,Botel
6/23/2018 11:09,22.178,Botel
6/23/2018 11:39,22.202,Botel
6/23/2018 12:09,22.202,Botel
6/23/2018 12:39,22.226,Botel
6/23/2018 13:09,22.25,Botel
6/23/2018 13:39,22.274,Botel
6/23/2018 14:09,22.298,Botel
6/23/2018 14:39,22.298,Botel
6/23/2018 15:09,22.321,Botel
6/23/2018 15:39,22.298,Botel
6/23/2018 16:09,22.298,Botel
6/23/2018 16:39,22.274,Botel
6/23/2018 17:09,22.226,Botel
6/23/2018 17:39,22.226,Botel
6/23/2018 18:09,22.25,Botel
6/23/2018 18:39,22.25,Botel
6/23/2018 19:09,22.25,Botel
6/23/2018 19:39,22.226,Botel
6/23/2018 20:09,22.226,Botel
6/23/2018 20:39,22.226,Botel
6/23/2018 21:09,22.226,Botel
6/23/2018 21:39,22.25,Botel
6/23/2018 22:09,22.25,Botel
6/23/2018 22:39,22.25,Botel
6/23/2018 23:09,22.25,Botel
6/23/2018 23:39,22.25,Botel
6/24/2018 0:09,22.25,Botel
6/24/2018 0:39,22.25,Botel
6/24/2018 1:09,22.25,Botel
6/24/2018 1:39,22.25,Botel
6/24/2018 2:09,22.25,Botel
6/24/2018 2:39,22.25,Botel
6/24/2018 3:09,22.25,Botel
6/24/2018 3:39,22.25,Botel
6/24/2018 4:09,22.25,Botel
6/24/2018 4:39,22.25,Botel
6/24/2018 5:09,22.226,Botel
6/24/2018 5:39,22.25,Botel
6/24/2018 6:09,22.25,Botel
6/24/2018 6:39,22.25,Botel
6/24/2018 7:09,22.25,Botel
6/24/2018 7:39,22.25,Botel
6/24/2018 8:09,22.25,Botel
6/24/2018 8:39,22.25,Botel
6/24/2018 9:09,22.25,Botel
6/24/2018 9:39,22.274,Botel
6/24/2018 10:09,22.274,Botel
6/24/2018 10:39,22.298,Botel
6/24/2018 11:09,22.345,Botel
6/24/2018 11:39,22.369,Botel
6/24/2018 12:09,22.393,Botel
6/24/2018 12:39,22.465,Botel
6/24/2018 13:09,22.489,Botel
6/24/2018 13:39,22.513,Botel
6/24/2018 14:09,22.513,Botel
6/24/2018 14:39,22.489,Botel
6/24/2018 15:09,22.465,Botel
6/24/2018 15:39,22.465,Botel
6/24/2018 16:09,22.441,Botel
6/24/2018 16:39,22.369,Botel
6/24/2018 17:09,21.819,Botel
6/24/2018 17:39,22.202,Botel
6/24/2018 18:09,22.321,Botel
6/24/2018 18:39,22.321,Botel
6/24/2018 19:09,22.321,Botel
6/24/2018 19:39,22.369,Botel
6/24/2018 20:09,22.345,Botel
6/24/2018 20:39,22.345,Botel
6/24/2018 21:09,22.345,Botel
6/24/2018 21:39,22.345,Botel
6/24/2018 22:09,22.298,Botel
6/24/2018 22:39,22.13,Botel
6/24/2018 23:09,22.25,Botel
6/24/2018 23:39,22.25,Botel
6/25/2018 0:09,22.202,Botel
6/25/2018 0:39,22.202,Botel
6/25/2018 1:09,22.226,Botel
6/25/2018 1:39,22.25,Botel
6/25/2018 2:09,22.25,Botel
6/25/2018 2:39,22.226,Botel
6/25/2018 3:09,22.202,Botel
6/25/2018 3:39,22.202,Botel
6/25/2018 4:09,22.202,Botel
6/25/2018 4:39,22.202,Botel
6/25/2018 5:09,22.202,Botel
6/25/2018 5:39,22.178,Botel
6/25/2018 6:09,22.178,Botel
6/25/2018 6:39,22.178,Botel
6/25/2018 7:09,22.106,Botel
6/25/2018 7:39,21.963,Botel
6/25/2018 8:09,21.963,Botel
6/25/2018 8:39,21.867,Botel
6/25/2018 9:09,21.939,Botel
6/25/2018 9:39,21.748,Botel
6/25/2018 10:09,21.867,Botel
6/25/2018 10:39,22.082,Botel
6/25/2018 11:09,21.987,Botel
6/25/2018 11:39,22.082,Botel
6/25/2018 12:09,22.13,Botel
6/25/2018 12:39,22.274,Botel
6/25/2018 13:09,22.321,Botel
6/25/2018 13:39,22.369,Botel
6/25/2018 14:09,22.393,Botel
6/25/2018 14:39,22.417,Botel
6/25/2018 15:09,22.441,Botel
6/25/2018 15:39,22.441,Botel
6/25/2018 16:09,22.441,Botel
6/25/2018 16:39,22.417,Botel
6/25/2018 17:09,22.369,Botel
6/25/2018 17:39,22.345,Botel
6/25/2018 18:09,22.321,Botel
6/25/2018 18:39,22.345,Botel
6/25/2018 19:09,22.369,Botel
6/25/2018 19:39,22.345,Botel
6/25/2018 20:09,22.345,Botel
6/25/2018 20:39,22.345,Botel
6/25/2018 21:09,22.345,Botel
6/25/2018 21:39,22.321,Botel
6/25/2018 22:09,22.321,Botel
6/25/2018 22:39,22.298,Botel
6/25/2018 23:09,22.298,Botel
6/25/2018 23:39,22.298,Botel
6/26/2018 0:09,22.298,Botel
6/26/2018 0:39,22.321,Botel
6/26/2018 1:09,22.321,Botel
6/26/2018 1:39,22.345,Botel
6/26/2018 2:09,22.345,Botel
6/26/2018 2:39,22.369,Botel
6/26/2018 3:09,22.369,Botel
6/26/2018 3:39,22.369,Botel
6/26/2018 4:09,22.369,Botel
6/26/2018 4:39,22.369,Botel
6/26/2018 5:09,22.417,Botel
6/26/2018 5:39,22.417,Botel
6/26/2018 6:09,22.417,Botel
6/26/2018 6:39,22.417,Botel
6/26/2018 7:09,22.417,Botel
6/26/2018 7:39,22.417,Botel
6/26/2018 8:09,22.489,Botel
6/26/2018 8:39,22.513,Botel
6/26/2018 9:09,22.561,Botel
6/26/2018 9:39,22.585,Botel
6/26/2018 10:09,22.633,Botel
6/26/2018 10:39,22.633,Botel
6/26/2018 11:09,22.657,Botel
6/26/2018 11:39,22.681,Botel
6/26/2018 12:09,22.657,Botel
6/26/2018 12:39,22.585,Botel
6/26/2018 13:09,21.939,Botel
6/26/2018 13:39,21.819,Botel
6/26/2018 14:09,21.819,Botel
6/26/2018 14:39,21.795,Botel
6/26/2018 15:09,21.7,Botel
6/26/2018 15:39,21.557,Botel
6/26/2018 16:09,21.485,Botel
6/26/2018 16:39,21.7,Botel
6/26/2018 17:09,22.489,Botel
6/26/2018 17:39,22.106,Botel
6/26/2018 18:09,21.867,Botel
6/26/2018 18:39,22.058,Botel
6/26/2018 19:09,22.106,Botel
6/26/2018 19:39,21.485,Botel
6/26/2018 20:09,21.772,Botel
6/26/2018 20:39,21.819,Botel
6/26/2018 21:09,21.748,Botel
6/26/2018 21:39,21.867,Botel
6/26/2018 22:09,21.819,Botel
6/26/2018 22:39,21.891,Botel
6/26/2018 23:09,22.011,Botel
6/26/2018 23:39,21.987,Botel
6/27/2018 0:09,22.082,Botel
6/27/2018 0:39,22.034,Botel
6/27/2018 1:09,22.058,Botel
6/27/2018 1:39,22.058,Botel
6/27/2018 2:09,21.867,Botel
6/27/2018 2:39,21.939,Botel
6/27/2018 3:09,21.891,Botel
6/27/2018 3:39,21.867,Botel
6/27/2018 4:09,21.772,Botel
6/27/2018 4:39,21.724,Botel
6/27/2018 5:09,21.724,Botel
6/27/2018 5:39,21.676,Botel
6/27/2018 6:09,21.772,Botel
6/27/2018 6:39,21.843,Botel
6/27/2018 7:09,21.867,Botel
6/27/2018 7:39,21.867,Botel
6/27/2018 8:09,21.819,Botel
6/27/2018 8:39,21.891,Botel
6/27/2018 9:09,21.963,Botel
6/27/2018 9:39,22.034,Botel
6/27/2018 10:09,22.106,Botel
6/27/2018 10:39,22.178,Botel
6/27/2018 11:09,22.226,Botel
6/27/2018 11:39,22.226,Botel
6/27/2018 12:09,22.25,Botel
6/27/2018 12:39,22.25,Botel
6/27/2018 13:09,22.25,Botel
6/27/2018 13:39,22.25,Botel
6/27/2018 14:09,22.25,Botel
6/27/2018 14:39,22.226,Botel
6/27/2018 15:09,22.202,Botel
6/27/2018 15:39,22.25,Botel
6/27/2018 16:09,22.226,Botel
